time,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,,static,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,RGT,,,LGT,,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.06196,21.8018,29.5941,89.7511,26.2418,55.4046,88.2033,7.93331,39.7283,96.644,9.49823,49.1409,96.6765,,,,,,,,,,,,,,,,,,,,
1.06394,21.7888,29.5775,89.7611,26.2536,55.3849,88.198,7.93091,39.7365,96.6455,9.50395,49.1418,96.6748,,,,,,,,,,,,,,,,,,,,
1.06592,21.7729,29.5628,89.767,26.2675,55.3602,88.1911,7.92633,39.741,96.6473,9.51254,49.1428,96.6741,,,,,,,,,,,,,,,,,,,,
1.06789,21.7557,29.549,89.7711,26.2823,55.3332,88.1835,7.92075,39.7438,96.6494,9.52246,49.1438,96.674,,,,,,,,,,,,,,,,,,,,
1.06987,21.7415,29.5356,89.7756,26.3296,55.3487,88.1829,7.91645,39.7487,96.6499,9.53009,49.1445,96.6742,,,,,,,,,,,,,,,,,,,,
1.07185,21.7287,29.5224,89.7802,26.3921,55.3841,88.1855,7.91276,39.7545,96.6497,9.53666,49.1451,96.6745,,,,,,,,,,,,,,,,,,,,
1.07383,21.7136,29.5104,89.785,26.4222,55.3882,88.1892,7.90863,39.7588,96.6506,9.54522,49.1468,96.674,,,,,,,,,,,,,,,,,,,,
1.0758,21.6974,29.4989,89.7898,26.4371,55.3778,88.1933,7.90429,39.7623,96.652,9.55472,49.1492,96.6733,,,,,,,,,,,,,,,,,,,,
1.07778,21.6825,29.4838,89.7957,26.4482,55.354,88.1918,7.90045,39.7661,96.6545,9.5639,49.1507,96.672,,,,,,,,,,,,,,,,,,,,
1.07976,21.6683,29.467,89.8021,26.4577,55.3241,88.1877,7.89683,39.77,96.6576,9.57292,49.1518,96.6704,,,,,,,,,,,,,,,,,,,,
1.08174,21.6509,29.4542,89.8066,26.4717,55.3148,88.1852,7.89376,39.7764,96.6562,9.57975,49.1547,96.6697,,,,,,,,,,,,,,,,,,,,
1.08371,21.632,29.4432,89.8103,26.488,55.3153,88.1837,7.89095,39.7838,96.6528,9.58554,49.1584,96.6694,,,,,,,,,,,,,,,,,,,,
1.08569,21.6146,29.4295,89.8162,26.5035,55.3045,88.1842,7.88679,39.791,96.6537,9.59429,49.1612,96.6695,,,,,,,,,,,,,,,,,,,,
1.08767,21.5979,29.4145,89.8232,26.5186,55.2884,88.1856,7.88198,39.7981,96.6568,9.60445,49.1634,96.6697,,,,,,,,,,,,,,,,,,,,
1.08965,21.5805,29.3999,89.8298,26.5324,55.2649,88.175,7.87779,39.8043,96.6585,9.61266,49.1651,96.6686,,,,,,,,,,,,,,,,,,,,
1.09162,21.5627,29.3856,89.8361,26.5457,55.2379,88.1586,7.8739,39.81,96.6595,9.61993,49.1666,96.6668,,,,,,,,,,,,,,,,,,,,
1.0936,21.5396,29.3885,89.842,26.5589,55.2051,88.1472,7.86923,39.8154,96.6611,9.62986,49.1691,96.6665,,,,,,,,,,,,,,,,,,,,
1.09558,21.5141,29.3997,89.8476,26.5721,55.1696,88.1382,7.86417,39.8206,96.663,9.64108,49.1721,96.667,,,,,,,,,,,,,,,,,,,,
1.09756,21.4948,29.3932,89.856,26.5869,55.1399,88.1337,7.86302,39.8278,96.6627,9.64925,49.1769,96.666,,,,,,,,,,,,,,,,,,,,
1.09954,21.4785,29.3781,89.8657,26.6026,55.113,88.1312,7.86378,39.836,96.6612,9.65593,49.1826,96.6642,,,,,,,,,,,,,,,,,,,,
1.10151,21.4632,29.3654,89.8734,26.617,55.0905,88.128,7.86432,39.8077,96.6778,9.66397,49.1872,96.6637,,,,,,,,,,,,,,,,,,,,
1.10349,21.4485,29.3539,89.88,26.6308,55.0701,88.1243,7.86476,39.7618,96.7031,9.67267,49.1913,96.6638,,,,,,,,,,,,,,,,,,,,
1.10547,21.4314,29.3434,89.8873,26.6455,55.0518,88.1193,7.86384,39.7474,96.7098,9.68122,49.1949,96.6636,,,,,,,,,,,,,,,,,,,,
1.10745,21.4132,29.3334,89.8949,26.6608,55.0344,88.1137,7.86227,39.7485,96.7073,9.6897,49.1982,96.6632,,,,,,,,,,,,,,,,,,,,
1.10942,21.3952,29.3151,89.8991,26.6773,55.0186,88.1106,7.85722,39.7566,96.7118,9.69969,49.2026,96.6622,,,,,,,,,,,,,,,,,,,,
1.1114,21.3772,29.2929,89.9018,26.6943,55.0037,88.1088,7.85046,39.7681,96.7196,9.71044,49.2075,96.6608,,,,,,,,,,,,,,,,,,,,
1.11338,21.3608,29.2794,89.9054,26.7092,54.9879,88.106,7.84693,39.7726,96.7232,9.71999,49.2124,96.6595,,,,,,,,,,,,,,,,,,,,
1.11536,21.3452,29.2703,89.9095,26.7231,54.9718,88.1028,7.845,39.7736,96.7246,9.72894,49.2173,96.658,,,,,,,,,,,,,,,,,,,,
1.11733,21.3261,29.259,89.9131,26.7394,54.9525,88.0983,7.84066,39.7819,96.7319,9.73894,49.2225,96.6567,,,,,,,,,,,,,,,,,,,,
1.11931,21.3053,29.2468,89.9166,26.757,54.9317,88.0933,7.83512,39.7938,96.7422,9.74946,49.228,96.6555,,,,,,,,,,,,,,,,,,,,
1.12129,21.2881,29.235,89.9225,26.7764,54.9098,88.0886,7.83695,39.8101,96.7385,9.75886,49.2334,96.6531,,,,,,,,,,,,,,,,,,,,
1.12327,21.2728,29.2235,89.9298,26.7968,54.8873,88.0841,7.84246,39.8286,96.7278,9.76768,49.2387,96.65,,,,,,,,,,,,,,,,,,,,
1.12524,21.2571,29.2114,89.9346,26.8179,54.8642,88.0794,7.84191,39.8423,96.7239,9.777,49.2435,96.6483,,,,,,,,,,,,,,,,,,,,
1.12722,21.241,29.199,89.9382,26.8393,54.8409,88.0746,7.8383,39.8535,96.7234,9.78657,49.248,96.6472,,,,,,,,,,,,,,,,,,,,
1.1292,21.2238,29.1866,89.9455,26.8581,54.8217,88.0714,7.8356,39.8612,96.7247,9.79663,49.2522,96.6466,,,,,,,,,,,,,,,,,,,,
1.13118,21.2059,29.1743,89.9547,26.8757,54.8046,88.069,7.83335,39.8672,96.7271,9.80696,49.2563,96.6463,,,,,,,,,,,,,,,,,,,,
1.13315,21.1895,29.1613,89.9628,26.8933,54.7834,88.0657,7.83067,39.8754,96.7283,9.81788,49.2601,96.6451,,,,,,,,,,,,,,,,,,,,
1.13513,21.1738,29.1481,89.9704,26.911,54.7601,88.0619,7.82777,39.8848,96.7289,9.82911,49.2636,96.6436,,,,,,,,,,,,,,,,,,,,
1.13711,21.1569,29.1345,89.9775,26.9295,54.7386,88.0597,7.82439,39.8966,96.7302,9.83743,49.2666,96.6424,,,,,,,,,,,,,,,,,,,,
1.13909,21.1392,29.1209,89.9843,26.9484,54.7181,88.0583,7.82075,39.9095,96.7319,9.84424,49.2692,96.6413,,,,,,,,,,,,,,,,,,,,
1.14106,21.1216,29.1093,89.9935,26.965,54.6962,88.0523,7.81782,39.9174,96.7314,9.85283,49.2735,96.6399,,,,,,,,,,,,,,,,,,,,
1.14304,21.104,29.0989,90.0039,26.9803,54.6737,88.0438,7.81524,39.9226,96.7298,9.86233,49.2785,96.6384,,,,,,,,,,,,,,,,,,,,
1.14502,21.0865,29.0864,90.011,26.9951,54.6504,88.0386,7.81235,39.9298,96.73,9.87161,49.2837,96.6369,,,,,,,,,,,,,,,,,,,,
1.147,21.069,29.073,90.0162,27.0095,54.6267,88.0351,7.80931,39.9379,96.7311,9.88078,49.289,96.6355,,,,,,,,,,,,,,,,,,,,
1.14897,21.054,29.0722,90.0166,27.0266,54.6038,88.031,7.80529,39.9468,96.7334,9.89151,49.2942,96.6334,,,,,,,,,,,,,,,,,,,,
1.15095,21.0403,29.078,90.0144,27.0451,54.5813,88.0267,7.80077,39.9561,96.7361,9.90305,49.2993,96.631,,,,,,,,,,,,,,,,,,,,
1.15293,21.0232,29.0705,90.0143,27.064,54.5582,88.0235,7.7979,39.9685,96.7375,9.91289,49.3043,96.6296,,,,,,,,,,,,,,,,,,,,
1.15491,21.0044,29.0561,90.0153,27.083,54.5346,88.0209,7.79589,39.9824,96.7382,9.92184,49.3091,96.6289,,,,,,,,,,,,,,,,,,,,
1.15688,20.9825,29.0537,90.0245,27.1001,54.5142,88.0171,7.79381,39.9916,96.738,9.93128,49.3151,96.6277,,,,,,,,,,,,,,,,,,,,
1.15886,20.959,29.0577,90.0379,27.1162,54.4953,88.0127,7.79168,39.9984,96.7374,9.94098,49.3218,96.6263,,,,,,,,,,,,,,,,,,,,
1.16084,20.939,29.0536,90.0476,27.1329,54.4729,88.0065,7.78946,40.0077,96.7394,9.95127,49.3274,96.6244,,,,,,,,,,,,,,,,,,,,
1.16282,20.9208,29.0453,90.0554,27.1497,54.4487,87.9994,7.78719,40.0185,96.7427,9.96189,49.3322,96.6222,,,,,,,,,,,,,,,,,,,,
1.1648,20.9023,29.0438,90.0663,27.1687,54.4262,87.9951,7.78475,40.029,96.7434,9.97278,49.3398,96.6193,,,,,,,,,,,,,,,,,,,,
1.16677,20.8836,29.0458,90.0788,27.1889,54.4046,87.9923,7.78222,40.0393,96.7427,9.98383,49.3489,96.616,,,,,,,,,,,,,,,,,,,,
1.16875,20.8662,29.0332,90.091,27.2089,54.3831,87.9888,7.77894,40.0471,96.7435,9.99677,49.3577,96.6138,,,,,,,,,,,,,,,,,,,,
1.17073,20.8497,29.0126,90.1028,27.2287,54.3615,87.9851,7.77526,40.0536,96.745,10.0107,49.3664,96.6122,,,,,,,,,,,,,,,,,,,,
1.17271,20.8312,29.0011,90.1107,27.2473,54.3394,87.9796,7.77206,40.0625,96.7439,10.0228,49.3742,96.6099,,,,,,,,,,,,,,,,,,,,
1.17468,20.8118,28.9943,90.1165,27.2651,54.3169,87.9732,7.76912,40.0727,96.7414,10.0338,49.3814,96.6072,,,,,,,,,,,,,,,,,,,,
1.17666,20.7934,28.9848,90.1244,27.2852,54.2952,87.9694,7.76567,40.0877,96.744,10.0446,49.3886,96.6046,,,,,,,,,,,,,,,,,,,,
1.17864,20.7756,28.9738,90.1335,27.3064,54.274,87.9671,7.76195,40.1053,96.7494,10.0552,49.3957,96.602,,,,,,,,,,,,,,,,,,,,
1.18062,20.7588,28.9553,90.1407,27.3292,54.2524,87.9619,7.75896,40.1184,96.7509,10.0669,49.4024,96.5997,,,,,,,,,,,,,,,,,,,,
1.18259,20.7423,28.9328,90.1468,27.3528,54.2307,87.9551,7.75636,40.1291,96.7502,10.0791,49.4087,96.5976,,,,,,,,,,,,,,,,,,,,
1.18457,20.7256,28.9187,90.1542,27.3734,54.2081,87.9504,7.75446,40.1388,96.7509,10.0912,49.4155,96.5968,,,,,,,,,,,,,,,,,,,,
1.18655,20.7087,28.909,90.1623,27.3925,54.1849,87.9468,7.75295,40.148,96.7523,10.1033,49.4224,96.5968,,,,,,,,,,,,,,,,,,,,
1.18853,20.69,28.9012,90.1752,27.4121,54.1641,87.9445,7.75176,40.1576,96.753,10.1143,49.4289,96.5951,,,,,,,,,,,,,,,,,,,,
1.1905,20.6702,28.8945,90.1907,27.432,54.1446,87.9429,7.75074,40.1674,96.7532,10.1247,49.4352,96.5924,,,,,,,,,,,,,,,,,,,,
1.19248,20.6514,28.8859,90.2027,27.4502,54.1225,87.9396,7.74906,40.1786,96.7533,10.1354,49.4393,96.5901,,,,,,,,,,,,,,,,,,,,
1.19446,20.6329,28.8762,90.2129,27.4674,54.0989,87.9353,7.74703,40.1905,96.7534,10.1462,49.4423,96.5882,,,,,,,,,,,,,,,,,,,,
1.19644,20.6155,28.8638,90.2195,27.4861,54.0767,87.9328,7.74475,40.2021,96.7545,10.1569,49.4479,96.5874,,,,,,,,,,,,,,,,,,,,
1.19841,20.5987,28.8497,90.2241,27.5055,54.0552,87.9314,7.74233,40.2134,96.756,10.1676,49.4551,96.5872,,,,,,,,,,,,,,,,,,,,
1.20039,20.5828,28.8405,90.23,27.5245,54.0325,87.9273,7.74057,40.2241,96.7571,10.1787,49.4625,96.5847,,,,,,,,,,,,,,,,,,,,
1.20237,20.5675,28.834,90.2365,27.5434,54.0091,87.9215,7.73918,40.2346,96.7579,10.19,49.4699,96.5808,,,,,,,,,,,,,,,,,,,,
1.20435,20.5506,28.8243,90.2452,27.5624,53.9882,87.9151,7.73886,40.2425,96.7598,10.2033,49.4782,96.5785,,,,,,,,,,,,,,,,,,,,
1.20632,20.5326,28.8127,90.2552,27.5816,53.9687,87.9083,7.73915,40.2488,96.7623,10.2178,49.4872,96.577,,,,,,,,,,,,,,,,,,,,
1.2083,20.5138,28.7991,90.2662,27.6002,53.948,87.9031,7.73617,40.2598,96.7638,10.2309,49.4947,96.5749,,,,,,,,,,,,,,,,,,,,
1.21028,20.4944,28.7845,90.2778,27.6184,53.9265,87.8988,7.73133,40.2735,96.7646,10.2434,49.5014,96.5725,,,,,,,,,,,,,,,,,,,,
1.21226,20.4784,28.7722,90.2881,27.6375,53.9059,87.8963,7.73005,40.2876,96.7649,10.2569,49.5111,96.571,,,,,,,,,,,,,,,,,,,,
1.21423,20.4642,28.7611,90.2975,27.6572,53.8858,87.8948,7.73079,40.3021,96.7649,10.2711,49.5225,96.57,,,,,,,,,,,,,,,,,,,,
1.21621,20.4482,28.7429,90.3053,27.6758,53.8653,87.8917,7.72941,40.3128,96.764,10.2828,49.5329,96.5664,,,,,,,,,,,,,,,,,,,,
1.21819,20.4312,28.7205,90.312,27.6938,53.8446,87.8876,7.72682,40.3215,96.7627,10.2932,49.5427,96.5612,,,,,,,,,,,,,,,,,,,,
1.22017,20.4132,28.7079,90.3227,27.7146,53.8215,87.8849,7.72607,40.3321,96.7642,10.3053,49.5516,96.5593,,,,,,,,,,,,,,,,,,,,
1.22215,20.3946,28.7008,90.3356,27.737,53.7972,87.883,7.72638,40.3438,96.7674,10.3185,49.56,96.5592,,,,,,,,,,,,,,,,,,,,
1.22412,20.3742,28.6887,90.3465,27.7591,53.7735,87.8749,7.72577,40.3557,96.7686,10.3325,49.5669,96.5573,,,,,,,,,,,,,,,,,,,,
1.2261,20.3527,28.6737,90.3561,27.781,53.7502,87.8632,7.72465,40.3677,96.7688,10.3468,49.573,96.5543,,,,,,,,,,,,,,,,,,,,
1.22808,20.3344,28.6626,90.3638,27.8033,53.7267,87.8579,7.72363,40.3776,96.7693,10.3598,49.5805,96.5519,,,,,,,,,,,,,,,,,,,,
1.23006,20.3178,28.6537,90.3704,27.8257,53.7032,87.8562,7.72268,40.3864,96.77,10.372,49.5887,96.5498,,,,,,,,,,,,,,,,,,,,
1.23203,20.2999,28.6446,90.3792,27.8478,53.6789,87.8544,7.721,40.3929,96.7704,10.3842,49.5959,96.5484,,,,,,,,,,,,,,,,,,,,
1.23401,20.2813,28.6353,90.3893,27.8698,53.6541,87.8525,7.71888,40.3981,96.7704,10.3963,49.6025,96.5473,,,,,,,,,,,,,,,,,,,,
1.23599,20.2644,28.6282,90.3963,27.8894,53.6307,87.8497,7.71796,40.4082,96.7699,10.408,49.6091,96.5456,,,,,,,,,,,,,,,,,,,,
1.23797,20.2485,28.6223,90.4015,27.9078,53.608,87.8464,7.71772,40.421,96.7689,10.4194,49.6158,96.5435,,,,,,,,,,,,,,,,,,,,
1.23994,20.2293,28.6147,90.4098,27.9276,53.5854,87.8429,7.71777,40.4301,96.7689,10.4401,49.6278,96.5384,,,,,,,,,,,,,,,,,,,,
1.24192,20.2081,28.6062,90.4199,27.9484,53.5629,87.8393,7.71799,40.4369,96.7695,10.4663,49.6429,96.5315,,,,,,,,,,,,,,,,,,,,
1.2439,20.1888,28.5957,90.4326,27.9704,53.5413,87.8359,7.71731,40.4481,96.7696,10.4857,49.6514,96.5273,,,,,,,,,,,,,,,,,,,,
1.24588,20.1707,28.584,90.4467,27.9931,53.5203,87.8327,7.7161,40.462,96.7693,10.5011,49.656,96.5249,,,,,,,,,,,,,,,,,,,,
1.24785,20.1526,28.576,90.4624,28.014,53.4968,87.8281,7.71401,40.4769,96.77,10.5146,49.6638,96.5203,,,,,,,,,,,,,,,,,,,,
1.24983,20.1347,28.57,90.4791,28.0337,53.4718,87.8227,7.71141,40.4925,96.7711,10.5272,49.6735,96.5144,,,,,,,,,,,,,,,,,,,,
1.25181,20.116,28.5618,90.4904,28.0547,53.4472,87.8199,7.71002,40.5044,96.7711,10.5422,49.6832,96.5102,,,,,,,,,,,,,,,,,,,,
1.25379,20.0969,28.5521,90.4986,28.0766,53.4227,87.8188,7.70936,40.5141,96.7704,10.5585,49.6928,96.507,,,,,,,,,,,,,,,,,,,,
1.25576,20.0783,28.5408,90.5032,28.097,53.3985,87.8156,7.70991,40.5216,96.77,10.5742,49.7017,96.5053,,,,,,,,,,,,,,,,,,,,
1.25774,20.0598,28.5285,90.5057,28.1166,53.3746,87.8112,7.71116,40.5277,96.7698,10.5895,49.71,96.5044,,,,,,,,,,,,,,,,,,,,
1.25972,20.0422,28.5191,90.5111,28.1377,53.3507,87.8053,7.71005,40.5392,96.769,10.6073,49.7202,96.5017,,,,,,,,,,,,,,,,,,,,
1.2617,20.0249,28.5116,90.5181,28.1595,53.3269,87.7985,7.70751,40.5539,96.7677,10.6265,49.7315,96.4981,,,,,,,,,,,,,,,,,,,,
1.26367,20.0073,28.5027,90.5271,28.1814,53.3026,87.7926,7.70824,40.5662,96.7681,10.644,49.7427,96.4947,,,,,,,,,,,,,,,,,,,,
1.26565,19.9895,28.4931,90.5373,28.2033,53.2779,87.7872,7.71094,40.577,96.7696,10.6606,49.7538,96.4914,,,,,,,,,,,,,,,,,,,,
1.26763,19.9726,28.4841,90.5457,28.2264,53.2527,87.7796,7.71183,40.5925,96.7709,10.676,49.7631,96.487,,,,,,,,,,,,,,,,,,,,
1.26961,19.9563,28.4755,90.553,28.2502,53.2272,87.7706,7.71163,40.6108,96.772,10.6908,49.7714,96.4818,,,,,,,,,,,,,,,,,,,,
1.27158,19.9374,28.467,90.5676,28.2733,53.2027,87.7633,7.71333,40.626,96.7733,10.7071,49.7791,96.4798,,,,,,,,,,,,,,,,,,,,
1.27356,19.9168,28.4584,90.5867,28.2959,53.1788,87.7571,7.71618,40.6392,96.7746,10.7243,49.7865,96.4797,,,,,,,,,,,,,,,,,,,,
1.27554,19.8963,28.4497,90.6007,28.3189,53.1561,87.7549,7.717,40.6518,96.7746,10.7414,49.7949,96.4787,,,,,,,,,,,,,,,,,,,,
1.27752,19.8758,28.4408,90.6117,28.3422,53.1343,87.7552,7.71657,40.6639,96.774,10.7583,49.8041,96.4771,,,,,,,,,,,,,,,,,,,,
1.27949,19.8569,28.4339,90.622,28.3593,53.1083,87.7509,7.71708,40.6786,96.7754,10.7729,49.8118,96.4756,,,,,,,,,,,,,,,,,,,,
1.28147,19.8389,28.4281,90.6319,28.3726,53.0797,87.7437,7.71815,40.6949,96.7782,10.786,49.8186,96.4743,,,,,,,,,,,,,,,,,,,,
1.28345,19.8213,28.4199,90.6426,28.3861,53.0503,87.7395,7.71971,40.7081,96.7792,10.8017,49.8263,96.4725,,,,,,,,,,,,,,,,,,,,
1.28543,19.804,28.4101,90.6537,28.3996,53.0205,87.7369,7.72156,40.7194,96.7792,10.8192,49.8346,96.4702,,,,,,,,,,,,,,,,,,,,
1.28741,19.7846,28.4017,90.6649,28.4149,52.9944,87.734,7.7221,40.729,96.7792,10.8351,49.8441,96.4664,,,,,,,,,,,,,,,,,,,,
1.28938,19.7638,28.3941,90.6762,28.4312,52.9707,87.7309,7.72183,40.7375,96.7793,10.8502,49.8545,96.4615,,,,,,,,,,,,,,,,,,,,
1.29136,19.7431,28.3846,90.6881,28.4507,52.9471,87.7271,7.72302,40.7481,96.7799,10.8665,49.8654,96.4568,,,,,,,,,,,,,,,,,,,,
1.29334,19.7226,28.3737,90.7004,28.472,52.9236,87.7229,7.7251,40.7601,96.7809,10.8836,49.8766,96.4522,,,,,,,,,,,,,,,,,,,,
1.29532,19.7039,28.3639,90.7117,28.4947,52.8994,87.7213,7.72635,40.7789,96.7809,10.8987,49.8852,96.4487,,,,,,,,,,,,,,,,,,,,
1.29729,19.6866,28.3546,90.7225,28.5184,52.8746,87.7215,7.72706,40.8021,96.7802,10.9124,49.8921,96.4459,,,,,,,,,,,,,,,,,,,,
1.29927,19.6686,28.3451,90.732,28.5401,52.8513,87.7186,7.72899,40.8164,96.7791,10.9287,49.9013,96.4424,,,,,,,,,,,,,,,,,,,,
1.30125,19.6503,28.3354,90.7406,28.5607,52.8289,87.7137,7.7317,40.8252,96.7776,10.9468,49.9121,96.4385,,,,,,,,,,,,,,,,,,,,
1.30323,19.6328,28.3281,90.7465,28.5806,52.8034,87.7085,7.73381,40.8392,96.7779,10.9636,49.9216,96.4361,,,,,,,,,,,,,,,,,,,,
1.3052,19.6159,28.3222,90.7508,28.6001,52.7759,87.703,7.73555,40.8564,96.7792,10.9797,49.9304,96.4347,,,,,,,,,,,,,,,,,,,,
1.30718,19.5979,28.3155,90.7561,28.6228,52.7494,87.6979,7.74506,40.8987,96.7762,10.9962,49.9387,96.4324,,,,,,,,,,,,,,,,,,,,
1.30916,19.5793,28.3083,90.7621,28.6476,52.7236,87.6931,7.75953,40.9569,96.7706,11.013,49.9468,96.4296,,,,,,,,,,,,,,,,,,,,
1.31114,19.5615,28.3017,90.7711,28.6736,52.6962,87.6894,7.76722,40.9925,96.7669,11.0287,49.9561,96.4257,,,,,,,,,,,,,,,,,,,,
1.31311,19.5443,28.2955,90.782,28.7004,52.6677,87.6864,7.77058,41.0137,96.7643,11.0436,49.9662,96.4212,,,,,,,,,,,,,,,,,,,,
1.31509,19.5253,28.2861,90.7915,28.7281,52.6409,87.6833,7.77304,41.0331,96.765,11.0607,49.9717,96.419,,,,,,,,,,,,,,,,,,,,
1.31707,19.5052,28.2748,90.8001,28.7563,52.6151,87.6801,7.77495,41.0513,96.7678,11.0792,49.9741,96.4183,,,,,,,,,,,,,,,,,,,,
1.31905,19.4864,28.272,90.813,28.7815,52.5915,87.6749,7.77703,41.0679,96.7691,11.0882,49.9709,96.4134,,,,,,,,,,,,,,,,,,,,
1.32102,19.4684,28.2748,90.8288,28.8047,52.5695,87.6685,7.77923,41.0836,96.7694,11.0911,49.964,96.4058,,,,,,,,,,,,,,,,,,,,
1.323,19.449,28.2655,90.845,28.8272,52.5467,87.6625,7.78152,41.0958,96.7687,11.0999,49.964,96.4011,,,,,,,,,,,,,,,,,,,,
1.32498,19.4287,28.2484,90.8616,28.849,52.5234,87.6568,7.78387,41.1057,96.7673,11.1127,49.9687,96.3982,,,,,,,,,,,,,,,,,,,,
1.32696,19.409,28.2304,90.8745,28.8702,52.4978,87.6523,7.78592,41.1206,96.7664,11.133,49.9878,96.3854,,,,,,,,,,,,,,,,,,,,
1.32893,19.3897,28.2118,90.8849,28.891,52.4707,87.6487,7.78777,41.1388,96.7658,11.1583,50.0164,96.366,,,,,,,,,,,,,,,,,,,,
1.33091,19.3695,28.202,90.8965,28.9137,52.4462,87.6456,7.79118,41.1548,96.7656,11.1797,50.0344,96.3546,,,,,,,,,,,,,,,,,,,,
1.33289,19.3489,28.1981,90.9087,28.9377,52.4235,87.6428,7.79562,41.1693,96.7655,11.1986,50.0455,96.3484,,,,,,,,,,,,,,,,,,,,
1.33487,19.3282,28.1894,90.919,28.9596,52.3952,87.6402,7.79881,41.1856,96.7632,11.2171,50.0529,96.3462,,,,,,,,,,,,,,,,,,,,
1.33684,19.3075,28.1776,90.9279,28.9801,52.3632,87.6378,7.80116,41.203,96.7593,11.2353,50.0578,96.3465,,,,,,,,,,,,,,,,,,,,
1.33882,19.2871,28.1619,90.9401,29.0012,52.3378,87.6354,7.8031,41.2188,96.7593,11.2521,50.0635,96.3439,,,,,,,,,,,,,,,,,,,,
1.3408,19.2669,28.1435,90.9543,29.0225,52.3169,87.633,7.80476,41.2335,96.7619,11.2679,50.0696,96.3393,,,,,,,,,,,,,,,,,,,,
1.34278,19.2484,28.1301,90.9658,29.0417,52.2933,87.6284,7.80834,41.2489,96.7625,11.2867,50.0826,96.3329,,,,,,,,,,,,,,,,,,,,
1.34476,19.231,28.1202,90.9753,29.0595,52.268,87.6222,7.81319,41.2647,96.7615,11.3073,50.1002,96.3252,,,,,,,,,,,,,,,,,,,,
1.34673,19.2144,28.1126,90.9821,29.081,52.2424,87.6154,7.81695,41.2786,96.7603,11.3237,50.1094,96.3211,,,,,,,,,,,,,,,,,,,,
1.34871,19.1983,28.1065,90.987,29.1049,52.2166,87.6081,7.81999,41.2911,96.759,11.3371,50.113,96.3193,,,,,,,,,,,,,,,,,,,,
1.35069,19.1821,28.1003,90.9939,29.1309,52.1917,87.6026,7.82279,41.3043,96.7595,11.3536,50.1203,96.3152,,,,,,,,,,,,,,,,,,,,
1.35267,19.1659,28.0941,91.0021,29.1583,52.1673,87.5982,7.82543,41.318,96.7613,11.3722,50.1299,96.3096,,,,,,,,,,,,,,,,,,,,
1.35464,19.1491,28.0871,91.0103,29.1836,52.1407,87.5941,7.82169,41.3423,96.7689,11.3882,50.1302,96.3104,,,,,,,,,,,,,,,,,,,,
1.35662,19.132,28.0797,91.0184,29.2075,52.1127,87.59,7.81364,41.3737,96.7805,11.4025,50.1242,96.3156,,,,,,,,,,,,,,,,,,,,
1.3586,19.114,28.0744,91.0286,29.2333,52.0881,87.5863,7.81126,41.3942,96.784,11.4179,50.128,96.314,,,,,,,,,,,,,,,,,,,,
1.36058,19.0953,28.0707,91.0404,29.2603,52.0658,87.5829,7.81273,41.4073,96.782,11.4339,50.1385,96.3078,,,,,,,,,,,,,,,,,,,,
1.36255,19.0788,28.065,91.0506,29.2836,52.0394,87.5788,7.81586,41.4218,96.7798,11.4536,50.1483,96.3046,,,,,,,,,,,,,,,,,,,,
1.36453,19.0638,28.0577,91.0598,29.3043,52.0102,87.5741,7.82011,41.4372,96.7773,11.4757,50.1577,96.3033,,,,,,,,,,,,,,,,,,,,
1.36651,19.0476,28.0499,91.0686,29.3248,51.9833,87.5683,7.82378,41.4538,96.7762,11.5028,50.1789,96.2997,,,,,,,,,,,,,,,,,,,,
1.36849,19.0307,28.0416,91.0771,29.3453,51.958,87.5617,7.82706,41.4713,96.7762,11.5334,50.2084,96.2946,,,,,,,,,,,,,,,,,,,,
1.37046,19.0134,28.0316,91.0839,29.3641,51.9319,87.5579,7.83054,41.4884,96.7742,11.5585,50.2283,96.2884,,,,,,,,,,,,,,,,,,,,
1.37244,18.9958,28.0204,91.0893,29.3818,51.9052,87.5562,7.83418,41.5052,96.7708,11.5799,50.2414,96.2815,,,,,,,,,,,,,,,,,,,,
1.37442,18.9795,28.0213,91.0911,29.4036,51.8805,87.5528,7.83954,41.52,96.7677,11.6009,50.254,96.277,,,,,,,,,,,,,,,,,,,,
1.3764,18.9641,28.0306,91.0903,29.4282,51.857,87.5483,7.8461,41.5333,96.7648,11.6216,50.2661,96.2742,,,,,,,,,,,,,,,,,,,,
1.37837,18.9486,28.0323,91.0938,29.4508,51.8342,87.5442,7.85296,41.5464,96.7618,11.6286,50.2606,96.2717,,,,,,,,,,,,,,,,,,,,
1.38035,18.9331,28.0289,91.1003,29.4721,51.8119,87.5405,7.86002,41.5593,96.7586,11.626,50.2427,96.2694,,,,,,,,,,,,,,,,,,,,
1.38233,18.9157,28.0238,91.1088,29.4911,51.7876,87.5363,7.86642,41.572,96.7565,11.6346,50.24,96.2655,,,,,,,,,,,,,,,,,,,,
1.38431,18.897,28.0176,91.1187,29.5086,51.7619,87.5318,7.87234,41.5844,96.755,11.6511,50.2479,96.2604,,,,,,,,,,,,,,,,,,,,
